"combn_dim","combn_id","auc_val_posed","auc_val_spont"
5,"6bVHxmIwpsX5q9oSBXXA",0.863311029168048,0.895212904183836
5,"Tp8D9mbq0H2Pn7RhJDmY",0.879058678603098,0.911893320019139
5,"0QocvN8qXokd6PfjFfy2",0.892026292332793,0.91771821334559
5,"qHHNjOJYbCrSdaSqxmIB",0.883405578783407,0.89705678867645
5,"uBLUrfGpwKb7ji1EQVRj",0.870295558798999,0.884570849616442
5,"zN2Rlyxfz1FylSSGLdjN",0.859659031754295,0.887555479032752
5,"bRVyfa27gleBn3qvlIA0",0.873740183766255,0.893532447050151
5,"yw48vivmLZqPOh8wNOAQ",0.893344622331691,0.912361198134224
5,"mx02rIhjQBihAVTCUjDm",0.880636073005656,0.904364292013102
5,"ZQXqGFzisHp2wHbPt2VE",0.868174213251892,0.893768679464113
5,"V0AFMFVZO7uQj3zoGAY2",0.885156114765449,0.911782778201543
5,"PA69oxdiaR9RxfX1OvoX",0.895173692417333,0.91041733274096
5,"u8iJU8WDoUHmOy127LVK",0.856023809007524,0.88727126335822
5,"zGuCJd7oWnzvS3aiwGDW",0.87327458746587,0.914861262421181
5,"0DrDpZM6L1NHh7UW92C0",0.896550514373307,0.913517874875869
5,"vwR25qS0P5DW9cgcHdDm",0.869352729650212,0.895056424019839
5,"YErdyWE9OX6GmdOjS6PD",0.876659479113817,0.90585828280607
5,"IabGrs6ICNwSqJdVasUK",0.889118747836622,0.921993127147766
5,"Zsz1Hlc1kOGRWSSVvOKx",0.893074211061363,0.904197733918129
5,"Zlkke8DHRPOXxJoP4eRp",0.884742062221083,0.909421848628255
5,"PXdje9AFKWNQAJb0uA36",0.889293378295524,0.903850796275028
5,"4NSoWFYKXqxANnaQnQBP",0.894023698838358,0.905742367511521
5,"o44O3qvv8Mmm97Uwx1FQ",0.860831087600226,0.899431628559558
5,"CLWa7t4KjzJhsaHWCt3P",0.873558645883526,0.922156146916783
5,"HuUI1DrP6Su7Mb4AvWCJ",0.906210410664036,0.935856026613028
5,"plJJVydVkqfmCxpVKO4y",0.873137233529018,0.906828960107649
5,"QMl1BsnSRY6s9rpFsqhU",0.866453002876175,0.90680355072174
5,"vLIzQcPx6cD5McLPWoOf",0.870227531529983,0.903955373243763
5,"lyM8rG8BKLU77nYj0MV0",0.856760612667905,0.909491581133372
5,"CRzPjNLYI8eduECBZLI7",0.871111418685121,0.91955489936021
5,"PCDcb6Ch24pxLFswi437",0.886401938349711,0.931261238119702
5,"A4cY8tQtJAMG9B8byHOw",0.873973107386259,0.909598309527196
5,"EbMzAxigaLDVGNL6DgUe",0.8608270577355,0.905228572587515
5,"kk4qOLbhvYZenHRFF5Ka",0.854117634269501,0.905688800413453
5,"5UTqsIGXUmSsqdLyxBxR",0.869753631994697,0.912872723848334
5,"o8Xopm68D4RdpFqv5RcW",0.87664111189615,0.9320295404814
5,"lr7jWsBj9GElPVAZxwO8",0.875328148317593,0.906671246831395
5,"xvfrTEGwPyp9ExCEHb7s",0.862518694466438,0.904758909077453
5,"nOzGoxGjtMkOCFHqUQGV",0.875026736161926,0.918291628897274
5,"mduFyiSmh7908ZZ323Cs",0.885101189759531,0.927483913462026
5,"Hm9SWGiFVcfzFua6OSNY",0.851191168247324,0.9003514426481
5,"ea9zBGNlTrGQazyBquKt",0.862349563504649,0.91991795787898
5,"pPSQ2NS6Doeyl6ay6zaa",0.891843292242342,0.923030814689742
5,"3qwBgDX9QInF7EoGyulE",0.867984489926447,0.916560697044625
5,"hePhs3a3tr4U7kTv55fN",0.86771610355419,0.928963321976422
5,"49V7yNMisGaUTYW7RH1j",0.877562340909603,0.936862317101336
5,"7mCY0zvhqagSHzyuaysz",0.912113796267972,0.889353438916121
5,"wRUIOSBs0kpiM5TWiwSm",0.914765039896875,0.889753089962196
5,"IwjZYhoaQRa6C5aaclyc",0.91895047977605,0.883906148224779
5,"7cw91OShLX1O5OulZ2Lu",0.893712999118277,0.885128601499803
5,"rWZDRftIA0jUQexr2duZ",0.897378495879567,0.909546336016924
5,"0KyqoPv6ThFGseQrtJz5",0.926285342830922,0.916526374859708
5,"UELrA75LTIL4T9pbI1zV",0.909868646665766,0.883335462895921
5,"taMXIMLeUlXHQQPC0OBq",0.91293266004027,0.881149725633656
5,"4KnXqclKUX0B7dmQtPkc",0.881755438622391,0.882445584270402
5,"RxP9A6wxrygl3wnAUKB1",0.891845493562232,0.905220275832615
5,"US0lwUPjODAx2LFiIuzb",0.921796264928037,0.92590160264184
5,"qXTBichkKWjXBBLQMUpW",0.91532993422674,0.886007686340879
5,"bnUSpZMXrTlAdhTeGElb",0.891529477078129,0.883764161084925
5,"Hrtox72QapFj0yUfsC2N",0.897190045546115,0.909123371497733
5,"7NzIO6MvakK6l90lDqW6",0.921194163637269,0.901647645957946
5,"eqfZSF2McBMDs1BodVVk",0.890278921649371,0.876341718942822
5,"xieanKy9TUVSXKPNd2kG",0.906110806788064,0.899965022104588
5,"5kgbtnhad8TFd53bwlH5",0.927995751066449,0.91504916056698
5,"19ROZIpg2uZEl6VfBQQu",0.874790309579312,0.892977402803455
5,"MFOeKchE7UQBk1FuAbVh",0.90297211892857,0.909038698814563
5,"CT7esuA34UTliE5Agg2A",0.909833201848304,0.917383622676294
5,"pUczw8H9tCJ6rd7lRxN7",0.887076242290148,0.890558506507626
5,"A9m5dGtsASqg7EH2nnbu",0.889676720631305,0.885900281049867
5,"vMJAckJwR0egXdxz4HSs",0.873936581593194,0.885767582013524
5,"bSFqv5vVw1iR4JdmYuFr",0.884950268434431,0.892907297767423
5,"R8NRtFjBsqzmLtOc41Z5",0.897832361878383,0.907404840057901
5,"L1YPs1Hs4ruaGUvOBjSU",0.885035065843816,0.884591871391373
5,"UL6HMD7oBxwrdmxu7ski",0.868715530127313,0.886360035629663
5,"qJoRvMuQT26g2LT8oPKo",0.880641688199828,0.903739899715755
5,"BMp28Z4GGhhVvt8XbNc9",0.899156376410475,0.908923811418341
5,"sugws4hit1SMTQaQzPbP",0.871776098252244,0.879872555938395
5,"ZI31G7jmLyX7FokGN82R",0.886567606126679,0.900516511365568
5,"H22LnKfpX1RhDBMZtxHB",0.902661698163428,0.912432549529324
5,"hg1rCHBbd8Pajo4zXCX2",0.879099153307259,0.897412821351951
5,"Q0pGWrBsgHjPQqsRweWT",0.888931265804267,0.906681443253496
5,"pRwHtMrncHLK9TDca9X2",0.8983745386245,0.920689583506526
5,"sr60Zbsm0ZACphmUC6Td",0.886502479886515,0.878612518833037
5,"QcXebdjVYmQJYl3onGrv",0.869741737291406,0.880356876478402
5,"tM0URA50BliqoOP4fmGQ",0.882630628717077,0.897811117569182
5,"76fmI4M49SHZqQto3nBs",0.903095030060954,0.913841326977332
5,"r052uK5oR80DZJg5esZ6",0.859626853222679,0.867299607623318
5,"2IoTGNvo1rMtjz2lYkwE",0.875403499830105,0.891183791788764
5,"xnl9inhszSrzOEVQlBqh",0.898340874811463,0.911906442181671
5,"wVo31DPYAFoQTeQwKnvY",0.874323593073593,0.889459358687547
5,"EjX5LahItAKuuP0AuNwo",0.878717510614062,0.909779035239221
5,"hUXSQ6ubBjuCFSPEViur",0.888036376243433,0.919135590307613
5,"zDtVEKn2uBlyjloZBYLW",0.873823924731183,0.878140136847511
5,"PYcRNcJ0Oxjd9itZcKhd",0.885503883516151,0.899103394824948
5,"kLbS5TPK0xaGRpZvxGdo",0.902921236452962,0.899536026200873
5,"Q7EKEipZEoH6oWi5yNO8",0.882384667349474,0.89487160566706
5,"T6mj7mAcsoSfj7KRtww5",0.887250139364498,0.902419243134482
5,"mT83sZTNstPrDQeCXfPB",0.894721214120752,0.911451788556589
5,"bZGwaUNoAGTYhgmxLvv1",0.865839973979509,0.88569519194345
5,"BiQSen1DQ5xeXegfNvcb",0.883896821048334,0.899687115676771
5,"dPOCVRg24BQnmLQUnm3s",0.894610052277085,0.912722280869729
5,"K7H0EhoJWR8Wrzl8CMR3",0.883750129651769,0.918874494242141
5,"CdHJQsAlJLkrjozqdoXE",0.8708232958601,0.91732322111445
5,"K8w1YiClU5SxZnO8I6u9",0.859144382114264,0.911489033665191
5,"GkzdL9bNXSedZX7hthDw",0.854630958676437,0.908964074791209
5,"u6bHmjg993T6XyUMEhKO",0.873502031144211,0.922621734924218
5,"AhYOqfyPJPYfEbeKBdud",0.860615358630785,0.920905336501857
5,"Ux9JQqkEJJ5OreMyH2d9",0.844364706344794,0.909276298327878
5,"0UfwIRoQHySUw8r0eHPD",0.85403081232493,0.918426673295757
5,"r79oCh4rhi3jpvI9Ke1m",0.870533979534562,0.933754753828759
5,"7x528e5rr1PulPdXYda7",0.9043849513431,0.916458312906494
5,"17E8oZfEWkFi0GdZTUAu",0.895344575739648,0.916559741745669
5,"IATnjaxXzPBJqMi73msa",0.895513434409736,0.920267037687952
5,"qkSQPjotxVavbmYlnPfc",0.899974127918178,0.919120616344532
5,"fyiX0O9Lo0o6bYgZQYPc",0.877656684457797,0.90168662493574
5,"s5COSsO9DFG36GxyXyiz",0.892541582852075,0.920762825678216
5,"0561TjWESiMYEQF06dA7",0.923577680818749,0.91942424345403
5,"fw569JCAo5aCgyytaSQU",0.878592271193322,0.90637774497965
5,"QgOYudQRcrsAa7AFgXcJ",0.877002917177525,0.917133292757151
5,"UGNQtWQqoWMbM6LP3qYb",0.874966427090384,0.908377174032751
5,"XkxOJeulcveuY8oL6yRS",0.856548656951883,0.899003467431633
5,"diyxWD4NKnNTkNoMORHa",0.86723608241962,0.914394484080895
5,"ZGvLJl51FswgWrvgnuTO",0.892356694538858,0.918344735894524
5,"v7W4EJMhBQ0AO3yrIAD8",0.880671200166113,0.910742402771217
5,"Mvlix7H9Vgo8CtQmPVrw",0.877624637159142,0.898135763976342
5,"kqkDu8jS5u9Shgon1hEC",0.854131054131054,0.900077174900731
5,"MO6C2gVjtwT0YAM5C9Ga",0.865265093860984,0.903529606978619
5,"Fs1GtttDS1pM7f03lc9L",0.882943160778147,0.913443686653405
5,"tzo2BURcDr9X0TEaz1O0",0.880621304990436,0.910898169336384
5,"F5oul3XGBfSnbTl0XeCE",0.873156923276197,0.903802147509241
5,"pyvQi8Hc6BUJ9wjSDYxI",0.877700499891328,0.913569518716578
5,"9suLtm2aXdGLS9QbxTul",0.88995380940301,0.919968200184819
5,"O4xKz2w4o7pjxOHjmHv5",0.86908209380896,0.898322086808457
5,"VmoEIhsOSPuWBXj3nEpE",0.866205582660507,0.922588079591091
5,"xbqYSc8ZvKN1tVZdDDEy",0.883834128245893,0.926711633467933
5,"2A9r8j6F8TLe7MhawCCO",0.855022021699431,0.895628309440785
5,"Cce3LXQf9Krq9AYlKtje",0.871414625075543,0.911124432240571
5,"9aK7pPrlyQq0Q0GLHCIx",0.882287665386257,0.918618225909893
5,"SrfsLKRnRu3WO7Ud8UIe",0.882302854541469,0.898766918271733
5,"RDs7Cxwgw37RsneJpGWM",0.877618304442339,0.912560752664199
5,"JxPqg9HNeHzrwl5ENZft",0.876330414571563,0.906211792149292
5,"B4bMfmjx7cqL9XHKRMxc",0.879635155217,0.911773428232503
5,"t7M0BEnpv6HRs78esZpN",0.85429756795422,0.898274111675127
5,"LoHEtWtvONmfm6fhRBZA",0.869587473826683,0.912429840570228
5,"7g7SrNjln0jI31FaFRQp",0.906110575618878,0.934160885968115
5,"Io6sETWuhFvQus4GXMMZ",0.855205883292004,0.898413983937369
5,"mUqNpglen3cBakdVt9cK",0.855913906695157,0.906070553221288
5,"dsgGhfby2NJrt0muD7QV",0.849012213749,0.907901440315004
5,"RyodRuzQ64i7a3KLBi1Z",0.834504474643686,0.903375444137386
5,"xSIgI2q5SszE6SpneIF6",0.851978529944632,0.912140545192614
5,"JOeiqJEusS1MtoZ4rN9z",0.871802474016241,0.928390032273425
5,"Moh4Y0yM1uM1fNGhuunz",0.853054911059551,0.909116467451228
5,"HA5EyLzIOZyPkXsvnBon",0.844475013232181,0.906330900350614
5,"M4jSSeFJLwpXbZIyw3ft",0.829326553051127,0.908541134068145
5,"NqKn20tbNZ79oCHAflqV",0.842629325802403,0.909863383660628
5,"NYR9YV37eiYBcmi8nOWa",0.856625477061037,0.928851302495554
5,"KCROWw3VCketJKOtG7Gw",0.856317911373504,0.91062299572137
5,"alfDrqxghDAp0hcYdL2Y",0.84940044538343,0.903355982964472
5,"n0z55rFyjL5loiGrU8X5",0.852181717757526,0.905113077679449
5,"8Rw03QwrjhXRgZIso9Ip",0.868238604012459,0.931658594509687
5,"1Pvo1boD22BRs8NosndA",0.842951293539529,0.910161097923921
5,"XfPw13VRPsz99RwEuyGY",0.842042221463526,0.922424051599998
5,"b5yb1LLAio24fgwyYN14",0.86515636115141,0.932850306759889
5,"XCDOjPTkkec8FlcmkQWz",0.836135295565516,0.899925380949887
5,"AruvfmTq5Ny3LDq8zO46",0.848696154480937,0.926122594440485
5,"joK8MjjFiJupwhM0vQzA",0.853267675229296,0.932535313668467
5,"ZuELFlTsaZ9wFPQdgYMi",0.910200696981148,0.905425760533113
5,"oV6VV5yHA5VNgzuVSEzO",0.907903793208932,0.900901795645956
5,"OdlMF2tSAbdACL6JRrhy",0.910958328194894,0.897328048799132
5,"eq4GmrmbRMfG0dtWX29O",0.892300344007771,0.889189169474959
5,"DFVy5frPC5bc02w9NGR8",0.89888021810636,0.906851299884087
5,"3KeVcuCqu7HtbkcdEriH",0.930445684614617,0.906727620087336
5,"WR8yUFNQJDcIjzBKDXlP",0.907157916249852,0.908336224607144
5,"aHCd5WV2vxq9DOpOl71F",0.905903000066227,0.896025949883339
5,"qANccIDswL6M5g8lvNTw",0.884066790510964,0.902337653892839
5,"P4iLvSKNe5uEoQzyNUdz",0.89441122278981,0.913468726895737
5,"jy1WrYYijRlXJPc7Io3P",0.930450220909116,0.922355737758575
5,"1JREA7EmYhKoc96sfYpU",0.907257287878273,0.898550724637681
5,"rv1PRCHH3pUfAhf6YVIS",0.887837216431637,0.893416927899686
5,"LlBpg4QGGSVUIRv2fBRu",0.898020919937982,0.914196548362097
5,"DWyEXGE67jfELKcG9NV0",0.925416943883798,0.905123665627867
5,"dvZSOvBybBsf8Z0DahRd",0.88447704764454,0.88670998062761
5,"mWqw5sPbk4icuKAJjZoi",0.90496017583812,0.910870635324118
5,"NaNNrtEg4qBAGd2P67Xr",0.931608501526266,0.917637069383794
5,"rCplLoJvYmKxTukHjVIt",0.880868273357544,0.897542327638804
5,"0ZCGqgr3CKTS7MLOCZFj",0.914158915932458,0.90905029794129
5,"DjvASMg1HgXQhtXhKmuZ",0.920342044428288,0.916376375065479
5,"KXoO0EluyFrgRE0kgOE6",0.876812789247467,0.906600743745774
5,"QhtMTd6nDWASkdlA44qN",0.87135233366851,0.902246698792165
5,"F0fQ4zbjFcAo4Erl52r6",0.852922374429224,0.897641227849692
5,"3g2OdeFxxDkrq7Zt2lwz",0.866980440876656,0.909283285612026
5,"600WLauVERV6eU7tlQYI",0.89157627936091,0.904827456326003
5,"hWFo26hh9MtFOBB8vPib",0.869264246914114,0.902296941512266
5,"fZbdwKkXb8YoB7h86c3F",0.859669935674365,0.890760130931644
5,"jVadUj90FUhit7GxTw1S",0.861073059360731,0.906419655240737
5,"NEktAYcGXTTD208ltbza",0.888427917228392,0.913529391087325
5,"WGR9mfnE9V6LFX0VGrXO",0.85932183313951,0.896264087152517
5,"urDlgChANWOlWVEWa1oS",0.865052044914351,0.913077058780501
5,"VycB7AZj1P3XJdFwuI19",0.888237741680987,0.92019473650122
5,"EB1t1o1EiGJ6CIGjAc7W",0.850255427841635,0.895868714315752
5,"PCgZ2RbwicDfgHrRRWyG",0.876860212356826,0.906634855993327
5,"1fqiB6yaQPbpFcZmjmx3",0.882808430283035,0.915980067852118
5,"ZrKMrDZWAdQVUVobCSVh",0.872741433852752,0.892749989808813
5,"8NJaR8k2JsajzsbnMP1j",0.857458534537057,0.891792070363499
5,"3TGP3R4bTBU3pmptTakV",0.865058008378988,0.903217062463638
5,"OStAGIMuKbdFMqvQJ0dY",0.885236841419224,0.919595229935058
5,"89pPKzhrCN1QlRMjlvUf",0.852854582693292,0.891087425094778
5,"L8jgUkWUgC29sSCjsmjC",0.855397543632838,0.907743454163776
5,"dBnbjJq4gLyDnf6ciH71",0.881153611799807,0.915002872265318
5,"CNaC9isjCjCM5xE9GQxx",0.843886955400876,0.902930402930403
5,"mbZB8YCrBxzhbsS8re9k",0.86288304392237,0.912579179517793
5,"GXeG9Zg13cLUxHBVrADS",0.87663848682806,0.919517015328256
5,"OK0vIayamqkZFsAUNo8m",0.863749561172547,0.886127718954467
5,"Ystyhe2z3xvAEX6MZjjT",0.863896495071194,0.900478024166777
5,"InpGO5ryqw22Ylh9fRyX",0.88792270531401,0.920037815215313
5,"VKq1AyfkJc7d9yG1koqx",0.857525384867344,0.892654707653661
5,"Cc30B95LBELCEkiIbIBJ",0.876437632135307,0.908544422534986
5,"CQEKzNrv0rU31nVTYL8q",0.87896475408938,0.91628064282882
5,"gWzvXh1r1EQgIHyPDiSi",0.850680939151277,0.90365115195815
5,"5Aa1QC8R8wGcru6SUOEa",0.867977019572764,0.915339420404923
5,"cAj3O7hAOwvFcMh94D0r",0.880485076662847,0.920313215453566
5,"07jiZTOffeCbY1HYKk2N",0.862193716383505,0.912809465488584
5,"6RksqvXZuy8WTX0OVoa3",0.882954173442171,0.913261217948718
5,"RoAQWqWh39SuqGxopk3g",0.870604885594179,0.917278271548405
5,"uCzGHMHy5PrYDrD8WQbT",0.876096219857317,0.916063740610223
5,"ppbmKq89mjbDO2L8ayPJ",0.882268160105419,0.914062655633071
5,"pM8TfqAhVqRIborOYD8T",0.848265415651852,0.909634224465243
5,"bxYBfBBbnz3T5rFXugpO",0.866783134443611,0.927232142857143
5,"SiN1tK9FLgrTS3YWKTGi",0.901204701113163,0.940609667534584
5,"xrbOIUllPZVwCbR1swTP",0.857902841581447,0.915720454181993
5,"e7lKmEKu0uzcDRbLdj0s",0.857460621541081,0.923398851787599
5,"OYCxPwtc9hwhJ1GKwGZe",0.856327210226662,0.919788720456107
5,"I3G6DIczoeKaB0qnL0YV",0.833228673301048,0.921200503127256
5,"lByAiu4cekzn08a4kGxh",0.849299621416982,0.928923523015585
5,"bVz0tpkj7nicQUrIdfIY",0.867967758985201,0.935550682261209
5,"Hu1ZIgR0klKf3r2U8mAX",0.869981601169977,0.919033362630924
5,"zAImFZggIwId6ygWjeOl",0.859876424944918,0.912359550561798
5,"NwLQdLRH99ZkbRwnkcj7",0.838109842737114,0.91307859122485
5,"WR5ya54bMaBksITA89Bt",0.848624746450304,0.914972666531687
5,"PSqAmpCgqmkn95yX3nJb",0.866527886110408,0.931462957174117
5,"mI81lyEpDTgzilsHmMIH",0.870425512261121,0.919670180210813
5,"I0a5p4Jr4XoPhQ1FiyhI",0.858422018145852,0.911934109460047
5,"pNlg1KXVb5g8ICql3FPT",0.864755317976413,0.919799559301067
5,"3D4Eare3HK4HJp6pVK88",0.876839499011773,0.934764730777369
5,"Pd0eFQLizVg87TsBQjaf",0.843907511485793,0.911766577844159
5,"zSJAo2RbmQO9fJVTo0NV",0.85145697167756,0.928774541377418
5,"5SNnDzwTPxpr1KoEXw1A",0.874289879306279,0.930696584189231
5,"DfObIc20d69NAj8uTAa4",0.84435786790681,0.914398841365133
5,"ieABi7oMpST6Vsz57lo3",0.856378902921934,0.926468489553602
5,"91MUPVzifrKkRaGdgmYA",0.865089703033156,0.936150863010706
5,"k9rBeFiBku0cdM8sBCM5",0.90304797485079,0.911801896733404
5,"N3nUmhiXSZqeAomCJTAk",0.905292063475443,0.9110513538315
5,"N6bjMlKnlZZbWVVvfIb4",0.907491970021413,0.909395191585274
5,"SEJX4KBW8ya0TBAPKcPz",0.883612087066797,0.897375670581412
5,"GyOs7KabY2aP8LtsY8T8",0.894301100345581,0.928073631718279
5,"DrLv9Y0R4ouyo7RL5V8B",0.922335281458464,0.925165492728103
5,"XDCowio4xzBjiVl3JEG9",0.897775651636875,0.908626114825576
5,"Z46CWRgg2uP3A7iDkUJP",0.899223439908665,0.910602754880194
5,"HrsQ2ra8FY0ARbGLIsvY",0.868045200072238,0.898480668064599
5,"h6SGCz1s6C87NmN8yW5K",0.884810253118604,0.918036335781253
5,"FOdWxYmMTMuWRIQsk6cd",0.917371324966004,0.926691690299329
5,"3rYurUyvATQtyjCftqam",0.905168629550321,0.903727187787272
5,"YZgOdHurdsSv73mCbjFg",0.877708149641013,0.900227531701046
5,"w7KXxNygDgeP8bi2J5cU",0.89158998876333,0.91664798671648
5,"rNAphB8ch3h845Y1YDjR",0.916799493380131,0.919472747857027
5,"pH1tQRKdUnjxu0xJCD3i",0.875699735866694,0.89536110856199
5,"4oKbc5i6lLqstyFx2w3F",0.901760527295185,0.922057672626573
5,"KiiWU5bUth4KfhdEurza",0.92312359303794,0.927091704794112
5,"xpPO8bvuMf353zUjE7Xv",0.867980760011506,0.901633568101476
5,"ke8y5q06efKXSsacufBj",0.898351017531119,0.91255631192393
5,"aEg65uYj0s8BefmxkSYW",0.910554620200402,0.928744057227029
5,"XSlhy78cXmp7xQiMYeYq",0.881825848619017,0.905170127032114
5,"O16j8pZtOf5AdWuduKhA",0.873333537181996,0.896275835993951
5,"KXWyNsMWmYsW1ubPmWB0",0.851372405604845,0.89802931987503
5,"K5GwcbeMh79qi153c80Y",0.866185441025694,0.910484472943441
5,"OTN8Nxv94YXxk1xZZRJY",0.88419263938176,0.916176793758928
5,"2YQSwzZ3u2FNcHqWOmLJ",0.87677241047825,0.903539668771634
5,"2xtAmLiEeSiLMVJhEs7I",0.85501357801185,0.902131286304476
5,"mdm79M2osAMWIyyEgqL1",0.868290941918688,0.919522372159091
5,"5tRz887oWfp0IKDkRRd4",0.883779941051932,0.924638751186584
5,"CbovrwLmcIKyd0vm5Yna",0.860984271943176,0.89425171778113
5,"B58uQ7exf2F0dlg0wiAD",0.872001522029796,0.921564711743283
5,"c2f1xwOmwM1F1rojbg2f",0.884050169845832,0.922924266110822
5,"YDb31IDjBxPYasMXz10i",0.85332038427214,0.909541555336802
5,"VkvbKbIOMK8inwZIJZNL",0.865319401033687,0.916152882205514
5,"uKXkU2MlJoXt5wP3hAOM",0.87899704703649,0.930483781773803
5,"0jO4cXiHg8vGfzNji1cP",0.882896090534979,0.900222596683934
5,"CRk8JQo8vRmz0ozJxGc3",0.861310564914542,0.894977304476183
5,"ynrKx4cS8frEZUEHhbpO",0.872354208291708,0.906113082992336
5,"NCwqqskLi3SEJCuP6WhG",0.892395514780836,0.919362535452213
5,"l71oj6sdc1hZ3RU0VkA1",0.858703260268926,0.886374071787077
5,"JkeZLfu9faT7Rywy999X",0.860671103686986,0.911276066903557
5,"Qf83sfvnopScQYrkW3CE",0.885057589469354,0.918843856480618
5,"Ulf511I1kPHWRgbQnz2c",0.848934817170111,0.897574152998407
5,"VAYL8ikJf5ZAKRsuzHP4",0.861993985540997,0.905896929368545
5,"qDcQrE3ExQJy71qTU2p6",0.879687679592071,0.922738226729591
5,"LOF9EPQ5A4fvv5T2HSQe",0.870921562939805,0.903123088685015
5,"8MZily3YsdpuHmgRXKjs",0.877635006168999,0.916237023770193
5,"nkEVTHFqN9hVMS9FNL5R",0.888454861111111,0.916339724344978
5,"T7YK10FMhPZLdftVPD3F",0.870788745684202,0.897671308217294
5,"bjLRCOfR9VA37hl7MT5a",0.87579928045121,0.909386594214795
5,"S8DZe7hEyb7tU5ZAPoQX",0.885788196389044,0.918171199733022
5,"cGRHKuCzcu10cbFjKYkI",0.854342338471454,0.906059294878336
5,"4SAD8j0avOVwh9ieWV6j",0.863825188019597,0.91021262306092
5,"PM2yXgRXXJjgtqtCdabS",0.882609916602202,0.922091612280562
5,"hi8r7B6hypWWqT21U1lB",0.869122136391389,0.9169167317521
5,"FBa1fjC3TbTgbAVMS8oH",0.885247211480073,0.907997794354635
5,"n3aN3jPjRPvExC10nXz0",0.887809333539372,0.909302669238427
5,"oFkqZXKxUHFm4fmVPGUB",0.892341277566117,0.91302819310261
5,"SV91GhQGNZZAJ2cZoepC",0.861100686549372,0.909523844358774
5,"okUqWRbyICUE8I5ytPSL",0.871929549200085,0.92678379938959
5,"Y3E4rbQsSrcjtgYFfMBs",0.908148909843892,0.941260485818378
5,"UOcDBlDDXuKZeiWaFJx9",0.883856637301408,0.91496038647343
5,"WUUMrVE4D6NMhl9N4tjt",0.88370290859105,0.91501643856564
5,"P5sV3hH4hn0mOEVEOVWU",0.849193903378453,0.906302997076023
5,"hxDTcYuAgfvZ6A1jipnQ",0.865782790475874,0.924067488214374
5,"KoOnR7mQsy1xOfDlVDVp",0.90339466654893,0.94361538235504
5,"Bj1GYepWyHUec3AlhZeR",0.889070283628069,0.909100324648423
5,"yELdkvKkqVyWIbypevSl",0.859853454602059,0.904804322006894
5,"VwxkZw232a28X6I4bjiY",0.873766937060423,0.921526732083464
5,"90nmgMqmApQNDw87DPVZ",0.903431209143864,0.934557013945857
5,"DoLdb0Ijf2IGDONNCZnR",0.856157166649672,0.902655663757108
5,"fPE5oipZGAaz863yaWV3",0.882465842733256,0.926197808205961
5,"Ba2qsoPKosvPCoR59uMS",0.910172445213905,0.938671811863585
5,"I8JUptZutVaIxXzVcukq",0.846197605127685,0.917311248880462
5,"WbHetEwOSmxab20NZnlp",0.87942678306704,0.932863191444485
5,"MANeYIerwzGyLMtZcOrU",0.892919150413797,0.94517032720753
5,"yfK3HqhajyCSTxBG7CPu",0.860971730892372,0.904259147916367
5,"A8cvrzKSKIfYrV5Xy66Y",0.860278920172941,0.904016599211025
5,"lyokUWsyszclxhZmgSP6",0.841510016392396,0.906926485838356
5,"p5974wMDLPPdO2L9SD6S",0.853636234605642,0.913281143943165
5,"kknXPdAl98gVj0JsCeBd",0.872374353898603,0.932957923541171
5,"bzTNC8knixZY7Ea289V6",0.859941249979713,0.914799892001911
5,"rS0taV6gw2S1IfgIAtlD",0.843088459030646,0.912030737527627
5,"LJi9i3MJWjDzj1evbFgn",0.854315368818338,0.920509162586405
5,"4plPfi0BGigERF5QuvUK",0.878575865563802,0.935771470160117
5,"1q5mWcEe3krbUzTlEjch",0.85215933937867,0.917034056335263
5,"DxaP5KULWMEfhTBC0hxt",0.855946790141108,0.925313113948919
5,"LhHc0TYW8QRIPNDSdWsY",0.881671378860374,0.933641667723641
5,"PGB5NaPvyxRG359CQHko",0.841359449574022,0.919894388332425
5,"yefat9Jih4777i1kdAn8",0.860472844146647,0.930670178898924
5,"hQgEUUfbcJfQBuDqVs7c",0.867890466305051,0.9439958990132
5,"UldhlcM5beIts5J71C7D",0.869337773242387,0.908068318619583
5,"8bthGWbyTbzysop8SWWP",0.846967380224261,0.907111109350489
5,"njkwg8MIdI3q31WQkvkm",0.856583166442321,0.914706547807593
5,"vjpplg6tgg0FlKJwiEzR",0.873636315257304,0.934793852181395
5,"CEqsc6976FiWRK5q42t5",0.84787952100042,0.907294228265587
5,"jyzzmts2IZfV20X1ZK9s",0.845298778367099,0.918064588979223
5,"SZldKuovsm6bZPddPUB5",0.87833263819821,0.930352755759514
5,"XF0PUbX6w9537nD15qmw",0.838166502878001,0.912745276162791
5,"dizRaiooUFc4iDNj5IaK",0.850276174684526,0.926049132256664
5,"RlncrXWQU6r3AddBx3FR",0.861558757198222,0.939625433761992
5,"tRKmxQwfIybjIe67a2Fj",0.855637539798858,0.900197155599793
5,"jecsjhailfEuz9s2M7F3",0.85846089557491,0.918094486116594
5,"fDtAg9OBF57MJkgUXKnI",0.884259360870901,0.92901185770751
5,"9rmKzp7V7Cq6s5L5cRyV",0.854701746862869,0.91152842654547
5,"TRynCEN1AyiWO8kfTp0g",0.868375700129255,0.928432529599281
5,"5sPijOovRFlhhr6iYfPV",0.871796452835265,0.934341381724879
